OrderID,ProductID,ProductCategory,ProductName,Discount(%),SalesAmount,CustomerReview,ReviewDate
108627,P0303,Home & Kitchen,Coffee Maker,27.01,292.72,Nothing special,2024-10-28
108628,P0603,Beauty,Eyeliner,6.7,401.83,Excellent quality,2024-07-25
108629,P0203,Apparel,Sneakers,13.44,245.4,Waste of money,2024-11-21
108630,P0305,Home & Kitchen,Toaster,11.66,199.33,Mediocre,2024-09-13
108631,P0501,Sports,Football,2.92,40.99,Okay quality,2025-01-06
108632,P0301,Home & Kitchen,Blender,15.44,121.79,Very satisfied,2024-11-28
108633,P0301,Home & Kitchen,Blender,18.98,196.57,Would not recommend,2024-07-10
108634,P0605,Beauty,Perfume,13.14,315.04,Best purchase,2024-10-04
108635,P0302,Home & Kitchen,Microwave,18.86,135.97,Poor quality,2025-04-11
108636,P0603,Beauty,Eyeliner,28.1,346.82,Best purchase,2025-01-06
108637,P0201,Apparel,T-Shirt,17.66,176.65,Exceeded expectations,2025-03-16
108638,P0502,Sports,Basketball,12.99,242.95,Highly recommend,2024-08-09
108639,P0102,Electronics,Laptop,12.1,312.05,Terrible,2024-10-10
108640,P0304,Home & Kitchen,Vacuum Cleaner,19.98,250.7,Exceeded expectations,2024-06-03
108641,P0201,Apparel,T-Shirt,16.58,287.63,Poor quality,2024-06-28
108642,P0504,Sports,Running Shoes,27.49,180.21,Stopped working,2024-08-26
108643,P0204,Apparel,Jacket,29.78,51.98,Excellent quality,2025-03-19
108644,P0503,Sports,Tennis Racket,2.37,339.43,Very satisfied,2025-01-29
108645,P0305,Home & Kitchen,Toaster,28.54,80.69,Loved it,2024-07-06
108646,P0401,Books,Fiction,25.91,263.36,Highly recommend,2024-11-02
108647,P0602,Beauty,Foundation,20.57,103.6,Neither good nor bad,2025-05-26
108648,P0202,Apparel,Jeans,28.89,215.88,Nothing special,2024-12-02
108649,P0504,Sports,Running Shoes,27.24,248.15,Loved it,2024-11-03
108650,P0102,Electronics,Laptop,18.02,163.48,Works perfectly,2025-01-27
108651,P0503,Sports,Tennis Racket,15.7,140.02,Best purchase,2024-09-17
108652,P0102,Electronics,Laptop,19.16,297.17,Acceptable,2024-06-09
108653,P0303,Home & Kitchen,Coffee Maker,24.08,354.0,Great value,2025-01-19
108654,P0103,Electronics,Headphones,29.74,296.83,Mediocre,2025-05-29
108655,P0204,Apparel,Jacket,17.07,60.66,Exceeded expectations,2025-02-27
108656,P0503,Sports,Tennis Racket,1.91,163.88,Average product,2024-11-25
108657,P0605,Beauty,Perfume,15.28,269.87,Fantastic,2024-12-28
108658,P0104,Electronics,Smartwatch,27.88,76.04,Acceptable,2025-01-18
108659,P0604,Beauty,Moisturizer,14.37,299.13,Mediocre,2025-02-11
108660,P0401,Books,Fiction,24.21,49.24,Acceptable,2024-08-30
108661,P0604,Beauty,Moisturizer,16.68,285.22,Stopped working,2025-05-28
108662,P0103,Electronics,Headphones,0.1,328.94,Waste of money,2025-03-17
108663,P0203,Apparel,Sneakers,1.76,387.11,Waste of money,2024-06-16
108664,P0401,Books,Fiction,3.2,383.5,Exceeded expectations,2024-08-26
108665,P0404,Books,Biography,15.49,129.17,Disappointed,2024-09-29
108666,P0404,Books,Biography,29.22,53.86,Highly recommend,2025-01-23
108667,P0303,Home & Kitchen,Coffee Maker,23.85,262.6,Neutral feeling,2025-05-23
108668,P0403,Books,Science,19.98,42.57,Loved it,2025-01-30
108669,P0303,Home & Kitchen,Coffee Maker,13.88,52.2,Waste of money,2024-10-02
108670,P0502,Sports,Basketball,3.94,300.47,Okay quality,2024-06-06
108671,P0305,Home & Kitchen,Toaster,10.34,86.7,Exceeded expectations,2025-02-04
108672,P0105,Electronics,Camera,11.84,415.57,Okay quality,2025-03-26
108673,P0404,Books,Biography,15.62,128.5,Exceeded expectations,2024-12-07
108674,P0101,Electronics,Smartphone,0.57,310.62,Loved it,2025-01-29
108675,P0405,Books,Mystery,10.28,18.68,Neutral feeling,2024-12-14
108676,P0101,Electronics,Smartphone,3.37,355.3,Loved it,2024-07-08
108677,P0202,Apparel,Jeans,2.76,213.1,Fantastic,2024-10-16
108678,P0405,Books,Mystery,12.17,125.64,Fantastic,2025-05-17
108679,P0103,Electronics,Headphones,18.45,162.67,Bad experience,2024-11-18
108680,P0502,Sports,Basketball,13.63,385.21,Stopped working,2024-07-01
108681,P0402,Books,Non-Fiction,4.74,471.71,Exceeded expectations,2025-03-10
108682,P0603,Beauty,Eyeliner,16.94,316.34,Neither good nor bad,2024-08-18
108683,P0203,Apparel,Sneakers,13.97,257.2,Loved it,2024-09-23
108684,P0305,Home & Kitchen,Toaster,28.1,123.61,Excellent quality,2024-10-26
108685,P0302,Home & Kitchen,Microwave,1.3,369.78,Very satisfied,2024-12-24
108686,P0301,Home & Kitchen,Blender,14.6,346.68,Mediocre,2024-06-06
108687,P0504,Sports,Running Shoes,17.37,76.47,Waste of money,2024-07-07
108688,P0504,Sports,Running Shoes,21.17,370.92,Works perfectly,2024-10-24
108689,P0205,Apparel,Hat,2.76,474.56,Fantastic,2025-04-19
108690,P0103,Electronics,Headphones,14.85,134.83,Terrible,2024-08-30
108691,P0403,Books,Science,8.52,386.85,Very satisfied,2025-05-26
108692,P0101,Electronics,Smartphone,2.85,399.95,Not worth the price,2024-12-22
108693,P0101,Electronics,Smartphone,14.18,56.37,Very satisfied,2024-09-10
108694,P0101,Electronics,Smartphone,5.92,462.97,Mediocre,2025-03-29
108695,P0404,Books,Biography,1.88,354.6,Loved it,2024-07-10
108696,P0103,Electronics,Headphones,4.56,216.19,Works perfectly,2024-07-18
108697,P0604,Beauty,Moisturizer,29.08,88.29,Loved it,2025-01-13
108698,P0103,Electronics,Headphones,4.34,187.52,Best purchase,2024-06-15
108699,P0403,Books,Science,2.4,440.02,Waste of money,2025-04-02
108700,P0402,Books,Non-Fiction,15.36,182.9,Best purchase,2025-05-19
108701,P0601,Beauty,Lipstick,11.54,191.94,Loved it,2024-06-25
108702,P0503,Sports,Tennis Racket,19.99,316.12,Nothing special,2024-10-12
108703,P0503,Sports,Tennis Racket,1.13,83.36,Satisfactory,2025-04-05
108704,P0605,Beauty,Perfume,4.21,133.93,Neutral feeling,2025-01-28
108705,P0203,Apparel,Sneakers,21.36,381.13,Exceeded expectations,2024-08-24
108706,P0304,Home & Kitchen,Vacuum Cleaner,6.24,131.59,Very satisfied,2025-05-08
108707,P0302,Home & Kitchen,Microwave,13.71,248.61,Loved it,2024-09-24
108708,P0302,Home & Kitchen,Microwave,25.32,246.08,Great value,2025-01-26
108709,P0505,Sports,Yoga Mat,8.82,315.06,Excellent quality,2025-02-01
108710,P0104,Electronics,Smartwatch,27.76,80.93,Works perfectly,2024-06-02
108711,P0105,Electronics,Camera,19.69,33.55,Best purchase,2025-04-05
108712,P0304,Home & Kitchen,Vacuum Cleaner,4.35,133.81,Best purchase,2024-11-11
108713,P0305,Home & Kitchen,Toaster,10.87,357.34,Average product,2025-02-08
108714,P0101,Electronics,Smartphone,17.1,93.52,Exceeded expectations,2024-12-31
108715,P0401,Books,Fiction,26.28,129.52,Neither good nor bad,2025-01-28
108716,P0301,Home & Kitchen,Blender,12.25,255.46,Best purchase,2024-10-12
108717,P0305,Home & Kitchen,Toaster,22.3,377.14,Loved it,2024-11-26
108718,P0605,Beauty,Perfume,13.59,385.85,Good product,2024-12-06
108719,P0303,Home & Kitchen,Coffee Maker,14.48,211.69,Mediocre,2025-01-12
108720,P0101,Electronics,Smartphone,17.35,206.51,Not worth the price,2024-09-19
108721,P0101,Electronics,Smartphone,17.36,295.8,Highly recommend,2025-01-24
108722,P0202,Apparel,Jeans,14.96,384.77,Waste of money,2024-06-01
108723,P0405,Books,Mystery,13.37,244.21,Excellent quality,2025-04-01
108724,P0403,Books,Science,14.55,268.21,Terrible,2025-03-08
108725,P0404,Books,Biography,24.29,40.24,Satisfactory,2025-02-02
108726,P0604,Beauty,Moisturizer,3.47,343.48,Works perfectly,2025-03-14
108727,P0401,Books,Fiction,29.3,348.93,Okay quality,2024-12-28
108728,P0504,Sports,Running Shoes,3.6,382.79,Exceeded expectations,2024-11-07
108729,P0505,Sports,Yoga Mat,28.67,176.81,Neither good nor bad,2024-08-29
108730,P0303,Home & Kitchen,Coffee Maker,17.72,159.57,Waste of money,2025-03-04
108731,P0102,Electronics,Laptop,5.06,442.54,Works perfectly,2024-10-30
108732,P0403,Books,Science,15.62,227.89,Fantastic,2025-03-02
108733,P0301,Home & Kitchen,Blender,5.63,186.72,Loved it,2025-04-03
108734,P0102,Electronics,Laptop,14.74,172.96,Okay quality,2024-08-13
108735,P0104,Electronics,Smartwatch,14.36,91.8,Good product,2024-10-19
108736,P0304,Home & Kitchen,Vacuum Cleaner,6.97,269.26,Defective,2024-09-07
108737,P0605,Beauty,Perfume,20.22,111.85,Very satisfied,2025-04-29
108738,P0202,Apparel,Jeans,12.53,203.16,Excellent quality,2025-01-28
108739,P0602,Beauty,Foundation,28.16,182.92,Very satisfied,2024-09-02
108740,P0302,Home & Kitchen,Microwave,5.65,424.9,Great value,2025-03-08
108741,P0402,Books,Non-Fiction,25.71,177.84,Great value,2024-09-03
108742,P0202,Apparel,Jeans,28.63,318.11,Decent,2025-03-31
108743,P0102,Electronics,Laptop,14.26,177.12,Fantastic,2024-07-13
108744,P0101,Electronics,Smartphone,18.18,178.41,Great value,2025-01-19
108745,P0605,Beauty,Perfume,2.56,286.88,Satisfactory,2025-05-21
108746,P0605,Beauty,Perfume,11.01,234.3,Exceeded expectations,2025-03-12
108747,P0404,Books,Biography,26.5,359.83,Neither good nor bad,2024-06-25
108748,P0102,Electronics,Laptop,8.13,282.59,Best purchase,2024-11-16
108749,P0502,Sports,Basketball,13.75,370.56,Very satisfied,2025-02-08
108750,P0404,Books,Biography,12.63,308.52,Disappointed,2025-02-13
108751,P0604,Beauty,Moisturizer,16.12,317.96,Best purchase,2025-01-14
108752,P0603,Beauty,Eyeliner,11.54,330.66,Good product,2024-10-05
108753,P0105,Electronics,Camera,26.59,133.08,Works perfectly,2025-02-17
108754,P0504,Sports,Running Shoes,13.83,418.74,Works perfectly,2024-10-30
108755,P0305,Home & Kitchen,Toaster,29.74,296.83,Average product,2024-07-30
108756,P0202,Apparel,Jeans,10.42,97.35,Decent,2025-01-12
108757,P0204,Apparel,Jacket,22.93,375.36,Nothing special,2025-03-14
108758,P0202,Apparel,Jeans,12.74,309.97,Excellent quality,2025-04-10
108759,P0403,Books,Science,11.08,396.12,Stopped working,2024-10-21
108760,P0401,Books,Fiction,14.77,200.19,Would not recommend,2025-02-03
108761,P0501,Sports,Football,11.76,130.68,Loved it,2024-11-14
108762,P0103,Electronics,Headphones,18.87,343.19,Neither good nor bad,2025-03-30
108763,P0505,Sports,Yoga Mat,15.06,399.43,Very satisfied,2024-12-03
108764,P0403,Books,Science,23.28,355.34,Average product,2024-06-02
108765,P0602,Beauty,Foundation,18.9,254.25,Not worth the price,2025-01-18
108766,P0101,Electronics,Smartphone,4.37,388.13,Excellent quality,2024-08-29
108767,P0405,Books,Mystery,19.72,388.5,Nothing special,2025-05-10
108768,P0603,Beauty,Eyeliner,26.93,314.95,Best purchase,2024-11-28
108769,P0501,Sports,Football,29.03,311.32,Cheaply made,2024-08-27
108770,P0603,Beauty,Eyeliner,23.83,351.33,Stopped working,2025-02-07
108771,P0201,Apparel,T-Shirt,14.82,351.59,Acceptable,2024-06-08
108772,P0305,Home & Kitchen,Toaster,19.46,206.95,Neutral feeling,2025-01-11
108773,P0203,Apparel,Sneakers,11.92,101.73,Satisfactory,2024-09-18
108774,P0402,Books,Non-Fiction,16.16,16.98,Disappointed,2025-05-15
108775,P0503,Sports,Tennis Racket,26.24,229.86,Acceptable,2024-09-14
108776,P0304,Home & Kitchen,Vacuum Cleaner,16.18,138.19,Average product,2025-05-25
108777,P0203,Apparel,Sneakers,13.24,80.58,Loved it,2024-12-16
108778,P0205,Apparel,Hat,15.97,193.69,Best purchase,2024-10-28
108779,P0205,Apparel,Hat,26.3,193.69,Loved it,2025-01-14
108780,P0102,Electronics,Laptop,4.43,179.9,Exceeded expectations,2025-02-15
108781,P0105,Electronics,Camera,29.52,49.19,It's fine,2025-04-07
108782,P0104,Electronics,Smartwatch,26.66,224.16,Exceeded expectations,2025-01-20
108783,P0501,Sports,Football,15.93,18.41,Average product,2025-01-24
108784,P0601,Beauty,Lipstick,15.9,249.61,Excellent quality,2025-02-05
108785,P0304,Home & Kitchen,Vacuum Cleaner,5.52,76.18,Best purchase,2025-03-04
108786,P0405,Books,Mystery,5.83,266.66,Great value,2024-12-08
108787,P0201,Apparel,T-Shirt,0.73,177.65,Decent,2024-08-01
108788,P0202,Apparel,Jeans,14.29,50.64,Cheaply made,2025-03-16
108789,P0304,Home & Kitchen,Vacuum Cleaner,13.81,123.36,Mediocre,2025-01-12
108790,P0201,Apparel,T-Shirt,18.97,262.26,Disappointed,2024-08-06
108791,P0301,Home & Kitchen,Blender,27.65,124.7,Great value,2025-01-08
108792,P0605,Beauty,Perfume,2.36,400.93,Mediocre,2024-06-02
108793,P0203,Apparel,Sneakers,1.46,327.45,Very satisfied,2024-08-07
108794,P0304,Home & Kitchen,Vacuum Cleaner,8.47,194.2,Works perfectly,2025-01-14
108795,P0302,Home & Kitchen,Microwave,21.24,283.65,Terrible,2024-11-24
108796,P0501,Sports,Football,11.2,125.33,Great value,2024-07-19
108797,P0304,Home & Kitchen,Vacuum Cleaner,0.85,87.41,Satisfactory,2024-06-22
108798,P0201,Apparel,T-Shirt,9.53,442.83,Good product,2024-07-31
108799,P0503,Sports,Tennis Racket,22.94,32.51,Loved it,2024-07-30
108800,P0504,Sports,Running Shoes,24.68,222.35,Poor quality,2025-04-21
108801,P0203,Apparel,Sneakers,8.74,29.9,Good product,2025-05-14
108802,P0104,Electronics,Smartwatch,15.06,22.94,Acceptable,2025-01-02
108803,P0104,Electronics,Smartwatch,21.62,356.42,Okay quality,2024-12-28
108804,P0201,Apparel,T-Shirt,19.77,116.13,Average product,2025-03-30
108805,P0202,Apparel,Jeans,15.22,60.09,Nothing special,2024-10-02
108806,P0404,Books,Biography,29.29,34.53,Acceptable,2024-08-15
108807,P0503,Sports,Tennis Racket,19.94,138.97,Cheaply made,2024-08-21
108808,P0201,Apparel,T-Shirt,0.56,276.88,Stopped working,2024-08-10
108809,P0403,Books,Science,18.86,80.71,Good product,2025-02-19
108810,P0303,Home & Kitchen,Coffee Maker,25.63,38.88,Waste of money,2025-04-07
108811,P0102,Electronics,Laptop,23.99,299.19,Highly recommend,2024-06-18
108812,P0202,Apparel,Jeans,13.3,178.83,It's fine,2025-01-14
108813,P0205,Apparel,Hat,9.24,254.48,Terrible,2025-03-20
108814,P0305,Home & Kitchen,Toaster,17.53,211.51,Excellent quality,2024-08-18
108815,P0404,Books,Biography,1.98,143.43,Works perfectly,2025-01-18
108816,P0304,Home & Kitchen,Vacuum Cleaner,18.12,208.66,Not worth the price,2025-02-20
108817,P0504,Sports,Running Shoes,25.48,184.54,Best purchase,2025-01-27
108818,P0301,Home & Kitchen,Blender,15.21,302.61,It's fine,2024-08-28
108819,P0403,Books,Science,12.97,269.25,Exceeded expectations,2025-03-16
108820,P0301,Home & Kitchen,Blender,16.97,344.29,Loved it,2025-03-23
108821,P0203,Apparel,Sneakers,28.38,51.56,Mediocre,2024-08-10
108822,P0501,Sports,Football,9.93,322.57,Great value,2025-04-28
108823,P0501,Sports,Football,29.55,178.56,Decent,2025-04-02
108824,P0504,Sports,Running Shoes,26.79,8.71,Satisfactory,2025-03-31
108825,P0104,Electronics,Smartwatch,3.68,264.96,Would not recommend,2024-10-25
108826,P0101,Electronics,Smartphone,12.52,116.09,Highly recommend,2024-11-10
108827,P0104,Electronics,Smartwatch,16.98,338.62,Fantastic,2024-10-03
108828,P0102,Electronics,Laptop,17.87,282.45,Neutral feeling,2024-09-22
108829,P0201,Apparel,T-Shirt,8.47,34.37,Okay quality,2024-10-01
108830,P0403,Books,Science,27.11,301.75,It's fine,2025-02-24
108831,P0401,Books,Fiction,4.64,250.74,Loved it,2024-08-06
108832,P0403,Books,Science,18.8,215.41,Very satisfied,2025-01-10
108833,P0601,Beauty,Lipstick,8.5,194.96,Exceeded expectations,2025-02-25
108834,P0304,Home & Kitchen,Vacuum Cleaner,10.42,125.04,Exceeded expectations,2025-01-04
108835,P0401,Books,Fiction,11.13,32.72,Stopped working,2024-08-27
108836,P0102,Electronics,Laptop,10.96,433.58,It's fine,2024-10-31
108837,P0205,Apparel,Hat,23.07,260.59,Best purchase,2024-07-04
108838,P0305,Home & Kitchen,Toaster,29.48,334.68,Exceeded expectations,2024-10-03
108839,P0501,Sports,Football,13.78,348.48,Best purchase,2024-10-05
108840,P0504,Sports,Running Shoes,19.94,310.66,Excellent quality,2024-08-08
108841,P0405,Books,Mystery,16.93,306.57,Excellent quality,2024-06-07
108842,P0304,Home & Kitchen,Vacuum Cleaner,12.71,51.81,Works perfectly,2025-01-09
108843,P0403,Books,Science,28.76,158.0,Great value,2024-12-23
108844,P0105,Electronics,Camera,20.92,31.42,Works perfectly,2024-09-23
108845,P0102,Electronics,Laptop,1.48,262.91,Great value,2024-12-15
108846,P0202,Apparel,Jeans,11.46,434.91,Satisfactory,2025-05-09
108847,P0501,Sports,Football,15.96,77.24,Exceeded expectations,2025-03-13
108848,P0304,Home & Kitchen,Vacuum Cleaner,17.79,271.06,Poor quality,2025-03-10
108849,P0202,Apparel,Jeans,0.53,305.25,Disappointed,2024-10-13
108850,P0103,Electronics,Headphones,17.28,146.18,Great value,2024-06-19
108851,P0605,Beauty,Perfume,24.75,59.82,Neither good nor bad,2024-07-23
108852,P0202,Apparel,Jeans,16.22,345.37,Fantastic,2025-05-01
108853,P0403,Books,Science,7.92,305.34,Excellent quality,2025-04-10
108854,P0502,Sports,Basketball,17.04,308.54,Works perfectly,2024-07-27
108855,P0405,Books,Mystery,10.07,310.39,Okay quality,2024-08-29
108856,P0503,Sports,Tennis Racket,19.39,96.82,Great value,2025-02-05
108857,P0403,Books,Science,5.69,25.08,Loved it,2025-01-24
108858,P0403,Books,Science,6.26,20.8,Great value,2024-10-18
108859,P0102,Electronics,Laptop,22.71,213.33,Great value,2024-11-29
108860,P0301,Home & Kitchen,Blender,18.08,332.51,Acceptable,2024-10-23
108861,P0203,Apparel,Sneakers,24.87,236.59,Highly recommend,2024-10-26
108862,P0603,Beauty,Eyeliner,24.77,127.2,Great value,2025-03-22
108863,P0303,Home & Kitchen,Coffee Maker,18.39,347.32,Decent,2025-01-07
108864,P0503,Sports,Tennis Racket,7.39,334.06,Highly recommend,2025-01-10
108865,P0503,Sports,Tennis Racket,23.29,235.08,Defective,2024-10-11
108866,P0204,Apparel,Jacket,27.64,104.74,Satisfactory,2025-03-05
108867,P0104,Electronics,Smartwatch,17.38,12.5,Bad experience,2025-01-19
108868,P0101,Electronics,Smartphone,3.05,467.24,Great value,2025-04-23
108869,P0604,Beauty,Moisturizer,9.32,156.47,Stopped working,2024-09-06
108870,P0402,Books,Non-Fiction,10.74,42.01,Poor quality,2025-04-10
108871,P0101,Electronics,Smartphone,22.2,372.65,Mediocre,2025-01-04
108872,P0302,Home & Kitchen,Microwave,24.01,221.6,Good product,2024-06-18
108873,P0305,Home & Kitchen,Toaster,4.45,160.99,Works perfectly,2024-06-28
108874,P0202,Apparel,Jeans,22.19,182.53,Nothing special,2025-03-02
108875,P0403,Books,Science,3.56,294.3,Satisfactory,2024-09-10
108876,P0602,Beauty,Foundation,12.94,161.64,Okay quality,2024-12-22
108877,P0402,Books,Non-Fiction,9.49,192.04,Stopped working,2024-06-08
108878,P0401,Books,Fiction,10.41,28.05,Great value,2025-03-28
108879,P0202,Apparel,Jeans,23.12,104.66,Defective,2024-09-22
108880,P0502,Sports,Basketball,0.72,244.26,Terrible,2025-02-05
108881,P0404,Books,Biography,29.27,197.08,Very satisfied,2025-02-21
108882,P0203,Apparel,Sneakers,14.33,416.28,Good product,2024-11-19
108883,P0403,Books,Science,16.06,350.43,Fantastic,2025-02-23
108884,P0605,Beauty,Perfume,5.49,108.09,Would not recommend,2024-09-10
108885,P0401,Books,Fiction,17.7,73.84,Mediocre,2024-10-21
108886,P0402,Books,Non-Fiction,9.14,151.08,Okay quality,2025-02-17
108887,P0401,Books,Fiction,22.0,237.92,Exceeded expectations,2024-11-25
108888,P0105,Electronics,Camera,6.68,103.81,Great value,2024-09-18
108889,P0505,Sports,Yoga Mat,14.07,256.7,Defective,2024-07-26
108890,P0305,Home & Kitchen,Toaster,13.46,390.94,Would not recommend,2025-04-12
108891,P0302,Home & Kitchen,Microwave,25.75,293.22,Waste of money,2025-03-04
108892,P0401,Books,Fiction,4.62,386.75,Nothing special,2025-01-16
108893,P0201,Apparel,T-Shirt,5.93,286.84,Excellent quality,2024-10-31
108894,P0101,Electronics,Smartphone,20.1,42.18,Okay quality,2024-10-31
108895,P0104,Electronics,Smartwatch,11.98,252.42,Disappointed,2024-06-20
108896,P0404,Books,Biography,19.87,13.39,Stopped working,2025-03-15
108897,P0101,Electronics,Smartphone,27.73,279.7,Works perfectly,2025-04-21
108898,P0303,Home & Kitchen,Coffee Maker,15.73,48.03,Best purchase,2024-11-06
108899,P0405,Books,Mystery,26.48,53.45,Excellent quality,2025-05-23
108900,P0301,Home & Kitchen,Blender,12.71,343.31,It's fine,2024-06-26
108901,P0601,Beauty,Lipstick,8.13,77.52,Terrible,2024-06-26
108902,P0102,Electronics,Laptop,15.48,206.3,Excellent quality,2024-10-26
108903,P0204,Apparel,Jacket,10.44,33.48,Stopped working,2024-09-07
108904,P0301,Home & Kitchen,Blender,12.53,107.03,Loved it,2024-06-27
108905,P0303,Home & Kitchen,Coffee Maker,18.83,388.18,Best purchase,2025-03-03
108906,P0402,Books,Non-Fiction,12.43,51.36,Mediocre,2024-10-17
108907,P0201,Apparel,T-Shirt,11.64,167.59,Not worth the price,2024-09-25
108908,P0605,Beauty,Perfume,26.01,217.85,Fantastic,2024-09-21
108909,P0402,Books,Non-Fiction,12.74,310.59,Excellent quality,2024-10-01
108910,P0205,Apparel,Hat,26.01,180.15,Nothing special,2024-06-07
108911,P0302,Home & Kitchen,Microwave,19.79,372.88,Fantastic,2024-11-11
108912,P0401,Books,Fiction,25.59,111.79,Very satisfied,2024-11-25
108913,P0403,Books,Science,23.23,28.09,Mediocre,2025-02-08
108914,P0402,Books,Non-Fiction,5.82,148.48,Waste of money,2024-12-25
108915,P0603,Beauty,Eyeliner,28.65,215.78,Excellent quality,2025-05-25
108916,P0405,Books,Mystery,12.29,19.68,Loved it,2024-12-11
108917,P0601,Beauty,Lipstick,9.51,229.33,Poor quality,2024-10-25
108918,P0601,Beauty,Lipstick,16.25,198.62,It's fine,2025-01-21
108919,P0405,Books,Mystery,29.33,258.97,Decent,2024-08-15
108920,P0502,Sports,Basketball,9.4,408.67,Best purchase,2024-11-16
108921,P0101,Electronics,Smartphone,0.46,271.64,Okay quality,2025-05-28
